comment,date,support_number,user
每个地方都有家暴男复制粘贴的水帖？家暴男水军能不能带点脑子？洗白也要装着诚恳一些吧？,11月27日 18:41 来自网页    ,3,Yoka白犬君
如果是真的，那怎么证明啊，大部分人也不会在家里安监控吧，还得瞒着对方，谁也没有预卜先知的能力，照片的话，也可以被说成自己受的伤碰瓷的，家暴取证太难了,11月27日 18:38 来自网页    ,0,真苦女孩77
狗改不了吃屎,11月27日 18:37 来自网页    ,0,榷人
上一次给日本女友各种泼脏水，这次故技重施吗，人家乌拉圭女友没事干为啥要黑你，还是在国外的软件上，太可笑了,11月27日 18:37 来自网页    ,0,Cate布兰
没锤之前不站队…,11月27日 18:37 来自网页    ,0,梦梦呜啾啾
蒋劲夫是不是觉得家暴是正常的。。不然他踏马还否认。。。不敢开评论。。。心虚吧。。。。,11月27日 18:36 来自网页    ,1,不吃葡萄的梅子
不明白这样的人还能有女朋友？？？ 好人不长命，祸害一千年！,11月27日 18:36 来自网页    ,0,竹兰双影
是不是因为女方没证据才敢这样肆无忌惮，真的服了，太不要脸了,11月27日 18:36 来自网页    ,0,Cate布兰
他都这么糊了应该不是讹他了吧？,11月27日 18:35 来自网页    ,0,玻利维亚的明天
蒋劲夫找女朋友的口味真的重,11月27日 18:34 来自网页    ,0,R0bertBenjamin
他不是自己也道歉认错了吗,11月27日 18:34 来自网页    ,0,GDVVIP塔普琪
如果是污蔑为什么要认错？迷惑,11月27日 18:34 来自网页    ,0,王草莓哟
我觉得他在胡扯但我没有证据,11月27日 18:33 来自网页    ,1,萧酹酒
明显就是家暴了啊 不然干嘛发微博忏悔 现在又删除 明显心里有鬼,11月27日 18:33 来自网页    ,0,猩猩狸
又来了又来了，被施暴者有罪论虽迟但到,11月27日 18:33 来自网页    ,0,木子李的渣
双方都要拿出证据……,11月27日 18:32 来自网页    ,0,箬笙月兮
😳,11月27日 18:25 来自网页    ,0,蝶蝶-201709
其实前几个都可以化妆化出来，然后呢，笔记本和银行卡可以完全自己做。，我是真的不相信你这个人。自己的父母不可能打。除非他还是小孩子。,11月27日 18:24 来自网页    ,0,心动女神林瑶
两个素不相识的外国人都说他家暴，他是我国什么重要人物吗,11月27日 18:24 来自网页    ,0,瓜瓜瓜瓜娃崽
蒋劲夫也是和沱沱一样的心理，觉得女方拿不出去实质性的证据才敢正大光明的宣称没家暴吧,11月27日 18:22 来自网页    ,0,装甜小辣椒
是1080P蓝光！！,11月27日 18:21 来自网页    ,3,Luke__Zhao
限制自由，就没办法去医院鉴定，录像，手机也摔了，更没证据， ,11月27日 18:21 来自网页    ,0,向日葵为什么低头呀
都没什么实锤 就凭几句文字 不能证明什么吧 万一真的被诬陷,11月27日 18:21 来自网页    ,0,Dedrey
贼喊捉贼？？？,11月27日 18:19 来自网页    ,1,簪花破梦
看了评论，原来这么多人都觉得一个巴掌拍不响啊，单纯被污蔑的可能性被这样的观点推翻了,11月27日 18:19 来自网页    ,0,咸菜配猪头
觉得，是因为蒋劲夫换女朋友把她给甩了，趁机报复,11月27日 18:19 来自网页    ,1,超nice茹
以下哪位中国英雄先后打过东洋人和西洋人？ A：霍元甲 B：叶问 C：蒋劲夫 D：以上都是,11月27日 18:18 来自网页    ,0,Park叔叔
双方拿出来证据，相信法律，不要引导舆论。没有证据情况下不站队，怕又反转打脸。,11月27日 18:17 来自网页    ,1,那么我可以抱走薛洋了吗
回复 ,11月27日 18:16 来自网页    ,7,Teresa_Ezreal
我感觉蒋劲夫家暴不怪蒋劲夫，他拍过轩辕剑 轩辕剑具有魔性，持剑者一旦控制不好，就会变得狂暴嗜血，我感觉都怪轩辕剑 ,11月27日 18:16 来自网页    ,0,-你可真有趣--
可能是一场阴谋，都商量好了，然后女方道歉，然后就彻底洗白再复出。,11月27日 18:16 来自网页    ,0,V-月芽儿弯弯
多次上线却不回应，等了差不多一天才弄个律师函。有鬼。说不定这段时间就是去多方面确定女方有没有进一步证据，确认没有有效证据后，就开始发文了。否则一上来就否认，后面有证据就打脸了。 是个人遇到这事能忍？而且都已经多次上线了，说明已经很急了，却一句话也不说。,11月27日 18:15 来自网页    ,0,So-So-So-Sophia
无冤无仇为啥历任前女友都要捶他？只能因为他真的家暴了吧 不然对女方有啥好处 这女的也是勇敢了把 和他在一起之前肯定知道他家暴的历史 结果还是没能逃过一劫,11月27日 18:15 来自网页    ,0,光着脚丫晒月光2016
他……是不是精神分裂啊？！这魔幻的操作！,11月27日 18:14 来自网页    ,0,我是小惠同学
洗白的方法是不是就是先告，然后再私下调解，给钱封口，让女方改口，花钱买清白？这样不就又变成了阳光大男孩么？当然，先不站队，等女方锤或者等拳皇出锤,11月27日 18:14 来自网页    ,0,少年壮士大霖君
莫慌莫慌,11月27日 18:13 来自网页    ,0,请对許韵万分心动
无锤则不信！！继续观望～,11月27日 18:13 来自网页    ,0,H可可可min
不好意思，纯路人，昨晚爆蒋家暴的时候，总觉得女生有点蹭热度或者是有意报复男生，男本身就有家暴的历史，这几天刚好是家暴热度疯狂的时候，银行卡和电脑的和一些论文式的说明，让我不仅怀疑。,11月27日 18:13 来自网页    ,0,风信子ed微笑
坐等事實證明,11月27日 18:13 来自网页    ,0,她SAY拜
我觉得之前蒋劲夫家暴了大大方方就承认了，这一次律师都否认了我还是愿意相信没有家暴吧，上次不管什么原因蒋劲夫也没有找借口直接承认并道歉了啊,11月27日 18:12 来自网页    ,0,王不留行WLI
请大家不要忘记具惠善,11月27日 18:12 来自网页    ,0,肥肉不停膘
上次我选择了相信他，这回真的无法再信他了………,11月27日 18:12 来自网页    ,0,骑熊的猪ooou
提供证据说是化妆不提供就否认家暴，啧，人被打死尸体为证才能算铁证如山？？？,11月27日 18:12 来自网页    ,0,甲骨文祝朱一龙0416生日快乐
问题是如果他这次真的没有家暴？,11月27日 18:11 来自网页    ,0,future_123456
无风不起浪,11月27日 18:11 来自网页    ,0,福田田子
人家乌拉圭人  发的ins  你说删就删  不删你还想跑到乌拉圭去告人家吗？,11月27日 18:11 来自网页    ,0,_FzHe
未知全貌，不予置评,11月27日 18:11 来自网页    ,0,水晶狍狍
不知道为什么，我觉得他不像坏人，就一个普通路人的直觉，可能是我错了，但我觉得他不像坏人……,11月27日 18:11 来自网页    ,0,钘不钘呐
蒋劲夫怎么净找外国妞呢,11月27日 18:11 来自网页    ,0,YZWR11
你在这瞎几把扯不需要负责对吧,11月27日 18:11 来自网页    ,0,月凌清
双方拿出来证据，相信法律，不要引导舆论。没有证据情况下不站队，怕又反转打脸。,11月27日 18:10 来自网页    ,0,我一定会到达
本来就是假的，当时女方的照片发错一次删除再发，还是第一天和第二天照片受伤位置很多不同,11月27日 18:09 来自网页    ,1,有裁工作室
不站队等事实,11月27日 18:09 来自网页    ,0,俊俊的仙女啊
建议让他和沱沱处对象或者去香港跟那些废青来一场大pk,11月27日 18:09 来自网页    ,1,明時未晚
哪个事务所又在恰烂钱,11月27日 18:08 来自网页    ,1,IamNicoleO_o
我觉得还是等实锤在骂吧,11月27日 18:08 来自网页    ,3,沽七酒
有句话不知当讲不当讲，居然女方说临逃跑前拍了损坏的电话和银行卡，那为什么没有发被家暴的伤口那些呢……没有恶意，就问问,11月27日 18:07 来自网页    ,12,喜欢吃草莓·
转发微博,11月27日 18:07 来自网页    ,0,天使中的魔鬼k7Z552_55525
转发微博,11月27日 18:07 来自网页    ,0,羊醉挽清风王
转发微博,11月27日 18:07 来自网页    ,0,踏雪映梅Il6160_93784
昨天还说什么家暴biss，今天律师函出来，马上又说没证据，只是几张图不能信，恶不恶心？,11月27日 18:07 来自网页    ,0,柳苼卿
转发微博,11月27日 18:07 来自网页    ,0,煒煒RbW181_8460
