comment,date,support_number,user
就这一小段视频就实锤了，鬼知道他签的是啥协议，之前还说检测之前签过协议呢！这个视频根本看不出什么，纯粹是在洗白,15分钟前 来自网页    ,0,晶晶Phelps
心疼我们的大白杨,17分钟前 来自网页    ,0,向着GOT7的小星星
真的很刚,18分钟前 来自网页    ,0,正版年糕精
孙杨太惨了,20分钟前 来自网页    ,0,沈嘤嘤嘤
支持英雄！,21分钟前 来自网页    ,0,这厮是洒家
是不是背后有人在整他,23分钟前 来自网页    ,0,我是布丁姐姐啊啊啊啊
外国人见不得中国人好，这不是常规操作了吗？这是他们经常干的事情，关键这件事情刚爆料出来的时候，一大堆国内网友在那乱喷，宁愿相信国外媒体的恶意报道，也不相信自己国家的运动员，这帮人的脑回路真是清奇,27分钟前 来自网页    ,0,随风逝去418
这么多年了一直相信他,33分钟前 来自网页    ,0,蓝风PAFL
说到底羞辱他污蔑他不就是因为他是中国人黄皮肤么。 为中国争光，制霸泳坛这么多年，需要多大强度训练意志力。 这事看着就觉得愤怒，某些辣鸡玩意之前造谣多欢乐现在集体安静如鸡。,33分钟前 来自网页    ,0,Mika是只幸运鹅
无效协议都签了，WADA告什么？杨冰柔临时改证词，是以为没有录像吧！真真打错了如意算盘！另外，林黄芬为什么不出来作证，看来这个白衣天使也是乌鸦。,36分钟前 来自网页    ,1,幸福彩虹
还最权威的公司呢？WADA和IDTM，来！解释一下你们所谓的权威？无赖般的权威！,38分钟前 来自网页    ,1,1-HMY
这么重要的证据来的太迟了，一年多了吧，让孙杨遭受了多少污蔑，让运动员浪费了多少精力，真是让人愤怒,39分钟前 来自网页    ,1,周五十七
为什么要去家里验？,40分钟前 来自网页    ,0,麦小麦6367160646
 都协议好了不带走样本，还倒打一耙，还宣扬所谓的孙杨“暴力抗检”,41分钟前 来自网页    ,3,晚秋高地·
霍顿这时候死哪去了,41分钟前 来自网页    ,0,疾风迅也
那些自己国家的骄傲都不挺的人 现在可以闭嘴了    信谎话连篇的人 却不相信自己的家人多可悲  骨头软的人扶不起,42分钟前 来自网页    ,0,蘭鳯羽飛
支持孙杨，我们要保护自己的权益,43分钟前 来自网页    ,0,金牛座MarkWang537
实锤了啊，支持孙杨！,43分钟前 来自网页    ,0,塔底的足迹
还孙杨清白,44分钟前 来自网页    ,0,心动男孩鹿晗啊
这种新闻也应该爆啊啊啊啊啊啊啊啊啊啊！！！！,45分钟前 来自网页    ,0,是个盖世英雄Ya
大白杨终于沉冤得雪，那个澳大利亚那个谁，出来道歉,45分钟前 来自网页    ,0,会说话的哑巴61398
孙杨❤,45分钟前 来自网页    ,0,阿晰a
幸亏有视频，检测人员好像也是中国人,45分钟前 来自网页    ,0,一座墨粉呀
就是不想让孙杨训练，故意耗在那,45分钟前 来自网页    ,0,西瓜主义
想搞中国人？你们每天想方设法为难我们，我们会自己默默强大，相信我们会越来越棒，各行各业努力，加油，孩子们加油，咱们中国人就是后盾,46分钟前 来自网页    ,1,GuoL丹
公道自在人心，大白杨加油,48分钟前 来自网页    ,0,月光宅宅宅月光
住的真豪华,48分钟前 来自网页    ,1,坚持学单纯的小孩静静看守这份爱
自己都不遵守规则，这个组织烂透了,51分钟前 来自网页    ,0,香草奶昔菌
建议孙杨，提起诉讼吧！,56分钟前 来自网页    ,0,每天都想减肥的Fiona
请还孙杨清白！,今天 12:10 来自网页    ,0,魏晨你什么时候开演唱会
wb真的是外媒行骗的天堂，这个事情刚出的时候 一群狗围上来指责孙杨态度有问题，说他没有体育精神。现在石锤一个接一个，那些狗们，怎么不滚出来道歉？,今天 12:08 来自网页    ,0,偏偏不能在一起
回复 ,今天 12:08 来自网页    ,0,慎微致知
支持孙杨反告名誉受损！,今天 12:02 来自网页    ,0,米兰今天新建球场了吗
男怕入错行，女怕嫁错郎，唉,今天 11:58 来自网页    ,0,Heartlck
这是实锤证据啊！wada不可能不知道，却一直在避重就轻的变向煽风点火找事，一堆脑残还在跟风乱骂，因为这件事一直造谣和带节奏的国内大V该出来道个歉吧！,今天 11:57 来自网页    ,0,海芋静待花开
回复 ,今天 11:56 来自网页    ,1,Heartlck
它们故意的,今天 11:54 来自网页    ,0,Heartlck
回复 ,今天 11:54 来自网页    ,1,Heartlck
回复 ,今天 11:53 来自网页    ,0,Heartlck
这个人戏多！,今天 11:53 来自网页    ,0,范寺哲
毕竟是让美国男篮运动员被检测出怀孕的奇葩，他女友不怀孕就成功顶包了,今天 11:52 来自网页    ,0,Heartlck
这是宫殿啊,今天 11:45 来自网页    ,0,野猪大改造ZH
 证据确凿，一名伟大的运动员，却被小人纠缠至今，严重耽误训练，身心都备受煎熬，必须让他们给孙杨赔礼道歉！,今天 11:40 来自网页    ,0,toocoolforfox
为什么这个证据现在才出来。。。。。。。。,今天 11:39 来自网页    ,0,F弗雷迪
不是一直说西方法律体系是无罪推定吗？那为什么西方社会一上来就先假定孙杨有罪呢？搞得孙杨拼命用各种证据证明自己,今天 11:39 来自网页    ,1,海博斋记
国外媒体恶意抹黑是想毁了中国的竞技游泳，但是爆出视频之前怎么国内还有一群正义人士急着给孙杨判死刑呢？当时评论下面一群“苍蝇不叮无缝的蛋”“暴力抗检就是心虚”之流的评论着实给爷看笑了。当狗当惯了？外国的屎真就舔着更香？你们的洋爸爸正眼看过你们吗？贱不贱呐？爬！,今天 11:38 来自网页    ,1,都有归期
权威是有权威的人说了规定的游戏，规则是个笑话。,今天 11:33 来自网页    ,0,烤鸭妈咪
说白了就是那些白人嫉妒孙杨成绩好，想整他，以为中国人好欺负吗？,今天 11:32 来自网页    ,1,Bxtkln
我他妈真的气死了，这个世道怎么了？孙杨为国争光，却要受到如此对待！！被某些自己人质疑，实在感到寒心至极。,今天 11:32 来自网页    ,0,麻辣小炮弹
请问这件事什么时候有判决啊,今天 11:32 来自网页    ,0,Jess超能干
哈哈哈可以让我欣赏到杨哥的家具，苦中找乐子,今天 11:31 来自网页    ,0,会云溪
还好中国强大了，要不然真的是白皮猪说什么是什么,今天 11:30 来自网页    ,0,捣乱大王GODC
 我日哦,今天 11:29 来自网页    ,0,撞碎个月亮
假的不能掩盖真的。,今天 11:28 来自网页    ,0,裁光入妆
最可笑的是还有些国人踩自己人 xswl,今天 11:28 来自网页    ,1,多点葱少点辣
证据来了,今天 11:27 来自网页    ,0,塞纳河狂奔的野马
//,今天 11:27 来自网页    ,1,重生之我不做石女
好扯，绕了一大圈还是打脸了。有就是有没有就是没有，被冤枉就应该让事实说话,今天 11:25 来自网页    ,1,Nivete辰
转发微博,今天 11:25 来自网页    ,0,保诚出国
他家是别墅吧，真大。,今天 11:25 来自网页    ,0,莹紫琳v
还大白杨清白！！,今天 11:24 来自网页    ,0,Sophie_y雅婷
视频来了他们也不会道歉的，还会闭目塞听,今天 11:23 来自网页    ,3,乔灵儿X
霍顿出来挨打,今天 11:23 来自网页    ,0,九零后老爷爷
证据都有,今天 11:22 来自网页    ,0,柳噜噜
真豪华啊,今天 11:21 来自网页    ,0,追风少年00000
实锤了吧[加油][加油][加油],今天 11:21 来自网页    ,1,caca_0927
支持我大白杨，一定要尽快还大白杨清白！,今天 11:21 来自网页    ,1,有我在的啊
老外就是打死也不相信中国人可以那么强,今天 11:20 来自网页    ,1,等待夜夜
住的地方真好，操,今天 11:20 来自网页    ,0,xxxgql
最铁的证据来了,今天 11:18 来自网页    ,2,vdt_
忽忽，就是我们是冠军人家不服～他们不服又没实力，不服呢怎么办呢？造谣呗,今天 11:14 来自网页    ,1,韩亦与忽忽
说句题外话，孙杨家好大！,今天 11:10 来自网页    ,0,忧桑的Chaplin
👴笑🌶️，霍顿脸都打肿了,今天 11:10 来自网页    ,0,哼唧廖
说真的，泳池能出个天才不容易，奈何出在一个心智不成熟情商低的人身上，更让人愤怒的是，明明因为服用兴奋剂被禁赛了几次，已经让同行看不起了就算了，错了不认还嘴硬，要知道，药的问题比当年刘翔退赛严重得多，刘翔当年都被喷到现在，你孙药杨算老几！,今天 11:10 来自网页    ,0,o社会叔o
孙杨！！,今天 11:10 来自网页    ,1,summer小仙男
孙杨加油！[加油],今天 11:09 来自网页    ,2,萌萌叽叽小透明
这小段能说明什么？除了标题党。,今天 11:09 来自网页    ,0,幸运老鱼2017
难不成嫉妒孙杨成绩太好了，请停止伤害孙杨，还他一个公道吧,今天 11:09 来自网页    ,1,阴天搁浅的小风筝
请还孙杨一个清白,今天 11:09 来自网页    ,1,让爱永恒520
支持大白杨,今天 11:08 来自网页    ,0,shy南南
连老外都摆平的老老实实，有办法。不管什么皮肤的人也不管在哪，就那么大回事，软的怕硬的，横的怕不要命的。以团队和孙杨本人应急处理的水平来看，以后大有可为!,今天 11:08 来自网页    ,0,VIPSimon
他家已经大到安装安全出口了,今天 11:07 来自网页    ,0,呜哇8
澳大利亚那个拒绝跟他同台领奖的人打脸不。,今天 11:07 来自网页    ,0,思思思思思GAFA
md 还孙杨清白 这些视频能被放出来 背后的工作人员肯定付出了难以想象的努力 ,今天 11:07 来自网页    ,1,戳奶泡滴小饼干
污蔑我大白杨,今天 11:07 来自网页    ,0,我是仙女莉莉
这还需要去打官司啊？,今天 11:06 来自网页    ,0,magic0078
只有我一个人有点没看懂视频get点吗,今天 11:06 来自网页    ,0,用盆子吃饭的李大虾咯
我微博发了更生气的，当时是检测员他们先挑事的，说孙杨不接受调查，就禁他比赛之类的话语，反正很让人生气，你们可以看看当时发生了什么！,今天 11:06 来自网页    ,1512,先生娱乐-
wada就是个笑话，公正公平个屁，背后完全是美国人在操纵,今天 11:05 来自网页    ,0,viki000000
都让人签协议说不带走为啥不早说,今天 11:05 来自网页    ,0,斗狗冠军
加油  孙杨,今天 11:04 来自网页    ,1,lihailinliweililaobalidahou
孙杨加油,今天 11:04 来自网页    ,0,厮守每个寒冬
这视频应该多去外网发发,今天 11:04 来自网页    ,0,yoonjaeju
检测人员毕竟在国内也是要吃饭的,今天 11:04 来自网页    ,0,小小特种壳
这些检测官中国人或者华人？,今天 11:04 来自网页    ,0,是Bella的景初
我只想说孙杨家好大,今天 11:03 来自网页    ,0,芝士肥牛辛拉面
资本主义列强的日常就是每天想方设法的从政治、经济、军事、体育等方面侵略咱社会主义国家，总之就是不想咱们好过,今天 11:03 来自网页    ,2,小o_O伙
我只想澳大利亚那个老太太踹他们国家吃药那个运动员,今天 11:02 来自网页    ,1,梦想家Jessia
清者自清！相信孙杨,今天 11:01 来自网页    ,1,希希李AI太阳茶
这种事情就应该让造谣者付出代价,今天 11:01 来自网页    ,1,不会做饭的学生不是好演员
那个是非不分胡搅蛮缠的WADA，道歉了吗？,今天 11:00 来自网页    ,1,茼小蒿是棵树
都签字说不拿走也承认不符合规定，但是却影响了一个冠军的名誉。我还想起，那个时候有一些人，因为这个事件不跟孙杨握手，请问现在，这些影响你们怎么说？？？,今天 11:00 来自网页    ,3,小幽灵晃悠
 突然想哭，看他比赛从10年到19年，这么多年了，谣言那么多，他没有暴力抗检，没有砸血样，那些造谣的，会有报应的,今天 10:59 来自网页    ,2,命运魔法
无耻,今天 10:58 来自网页    ,1,美替洛尔
希望对中国的运动员公平一点,今天 10:58 来自网页    ,2,童话小灰灰
孙杨家好大啊,今天 10:58 来自网页    ,0,蒋花花Cancer
何来暴力抗检,今天 10:57 来自网页    ,2,花箭叶玄月
希望他们官方检测的人员 以及之前的比赛对孙杨有过侮辱行为的外籍运动员全部出来道歉,今天 10:57 来自网页    ,3,一定要暴富的猪猪
还好，我一直没有质疑过孙杨,今天 10:57 来自网页    ,1,脱粉算我输yx
西方人觉得自己做不到的，别人做到就是吃了药💊 ，永远觉得自己高高在上，打脸了吧,今天 10:57 来自网页    ,1,锤si嘤嘤怪
我肤浅的说一句：孙杨家好大呀,今天 10:57 来自网页    ,0,减肥的闫小毛
孙杨也太惨了吧,今天 10:56 来自网页    ,0,小太阳DDDDD
这是有预谋的陷害了 真是可笑,今天 10:56 来自网页    ,1,再见萤火虫J
为什么这么晚才有这个视频啊,今天 10:55 来自网页    ,0,8号线的爱恋81061
wada就是造谣一张嘴,今天 10:55 来自网页    ,3,西瓜本瓜-
孙杨好样的,今天 10:54 来自网页    ,1,synl-t
纠结的点不是该在到底有没有使用兴奋剂吗 就像开车被交警查 你现在质疑的全是交警是不是正式工 交警只管你到底有没有酒驾 为啥要避重就轻 你没用就直接说你没用就行 不应该一直强调你就是没使用过兴奋剂 这重点搞的你受了全天下最大的恶意一样,今天 10:54 来自网页    ,0,常畅常常
家里  这特么是宫殿吧,今天 10:54 来自网页    ,0,Lena丶Oxton
想问问那些踩孙杨的狗，脸疼不,今天 10:54 来自网页    ,1,葭泫爸比-Ryan
这他妈是实锤了吧,今天 10:53 来自网页    ,2,西瓜本瓜-
孙杨好帅,今天 10:53 来自网页    ,1,1919易易安
支持大白杨,今天 10:53 来自网页    ,1,王较瘦并不瘦丶
视频在哪？看不到啊,今天 10:53 来自网页    ,0,柴米堆
这房子好大,今天 10:53 来自网页    ,0,北冥有鱼扶摇起
WADA出来受死,今天 10:53 来自网页    ,1,ADAY0508
视频终于出有了,今天 10:53 来自网页    ,0,快乐起航88
中国的优秀运动员真的很不容易。坚持加油，孙杨。,今天 10:53 来自网页    ,1,你好2016QVQ
豪宅啊,今天 10:52 来自网页    ,0,孙小美NH
我就想知道结果最终出来之后，证明孙杨是清白的，那些当初在微博上乱咬的大V和YXH们脸疼不？,今天 10:52 来自网页    ,1,我武惟扬v
让那些该闭嘴的人闭嘴,今天 10:52 来自网页    ,1,L花儿朵朵开满山
现在才明白过来，他们没有证据，不然早就把孙杨按死了！但他们为什么敢闹呢？就是孙杨取证要时间他们再阻挠一下，这样最好拖他个一年半载，让孙杨无法参加比赛才是他们的最终目的！果然够无耻，不要脸！,今天 10:52 来自网页    ,2,疯菇凉的我
一个无罪的人拼命的找证据证明自己无罪，声称他有罪的人除了张口说谎话恐吓禁赛什么也拿不出来,今天 10:52 来自网页    ,4,威斯凡
那个不同台领奖的出来说话,今天 10:52 来自网页    ,1,Honey小丹子
可以还清白了,今天 10:52 来自网页    ,2,一只怪咖w
孙杨家好大,今天 10:51 来自网页    ,0,再看就吃肉
还我杨清白,今天 10:51 来自网页    ,1,ISZN_
支持大白杨，合法维护自身利益,今天 10:51 来自网页    ,1,gcathyd
我在想 要不大家都兴奋剂一下 看看谁游得快？控制变量法,今天 10:51 来自网页    ,0,Danes-J
支持孙杨,今天 10:51 来自网页    ,3,齐花映草
西方白皮猪们真是连脸都不要了,今天 10:51 来自网页    ,1,思聪炸了
苍蝇不叮无缝的蛋，拿着运动员的幌子进娱乐圈敛财 不打你打谁,今天 10:50 来自网页    ,0,我自负星河
怎么才能让霍顿那种狗看到,今天 10:50 来自网页    ,0,郭元元楷
比不过就比不过 花里胡哨黑大白杨？,今天 10:50 来自网页    ,0,Dylan巨帅
从香港暴乱到英国偷渡事件到这事件以及种种感觉到了西方对于中国深深的恶意。捕风捉影甚至捏造事实污蔑中国无所不用其极，到了事情大白的时候就装聋作哑连句道歉都没有。果然是帝国主义亡我之心不死，庆幸中国的实力现在无惧于任何势力,今天 10:50 来自网页    ,0,yeon-john
霍顿出来跪下,今天 10:50 来自网页    ,0,一心只想毕业
就是想一拖再拖，耗死孙杨，妄图从心理层面击垮孙杨。妄想！,今天 10:50 来自网页    ,0,你说我猜你猜不猜呢
孙杨这家真豪华,今天 10:50 来自网页    ,0,朱小少嘿
转发微博,今天 10:50 来自网页    ,0,来自天堂的魔鬼鱼
真的太气愤了！！！！,今天 10:49 来自网页    ,0,阿免免hr
支持孙杨，但是我很纳闷这哪是监控录像，这明明是人为拍摄，为什么早不放出来,今天 10:49 来自网页    ,0,鹿羽爱旅行
澳大利亚是个傲慢的部落，在这个国家肤色歧视极其严重，这种做法违背了体育精神,今天 10:49 来自网页    ,0,Jameshuang星星索
支持孙杨,今天 10:49 来自网页    ,0,心臣创业指南
得给他们点颜色瞧瞧 天天就很一堆疯狗似的乱咬人,今天 10:49 来自网页    ,0,eason陈and小林
造谣孙杨砸瓶。这个怎么追究？,今天 10:48 来自网页    ,0,玉龙酣战鳞甲满天
歪下楼，房子好大！！！,今天 10:48 来自网页    ,0,咕咕鸡咕咕呾
检测人是中国人么？曝光一下谢谢！,今天 10:48 来自网页    ,1,眉頭02
检测前不都应该事先打好招呼吗？,今天 10:48 来自网页    ,0,0-0lol
一年多对于一个运动员来说是一种折磨！大白杨很自信！请国际兴奋剂检测机构还大白杨一个清白，并弥补,今天 10:47 来自网页    ,0,自我坚强传奇
支持我扬   wada出来挨打,今天 10:47 来自网页    ,0,最喜欢喵喵博主
有底气才能如此坦荡，身怀宝藏总会遇见饿狼,今天 10:47 来自网页    ,1,-晓潇ZING
有理有据，相信哥哥,今天 10:47 来自网页    ,0,james吉拉宇919
公平公证对待，支持孙杨,今天 10:46 来自网页    ,0,T棒棒糖哒
这次是实锤！新华社官方拿到了当天的监控录像，证明孙杨完全配合检查，对方检测人员承认自己检测不合规，没有足够的证件，并签署了协议，同意不带走样本，根本没有所谓暴力抗检，事后却造谣孙杨，害孙杨被疯狗追着咬了一年多，身心遭受严重摧残。还孙杨清白！,今天 10:46 来自网页    ,4,孙-杨资源博
完全没有看到暴力砸血样啊 孙杨委屈透了，外媒又打脸了 ！,今天 10:46 来自网页    ,0,JU路宝
那些都是中国人吗？,今天 10:46 来自网页    ,0,肖恩的饼干_
请还大白杨一个清白,今天 10:46 来自网页    ,0,jl逗比逗比
家好大,今天 10:46 来自网页    ,0,ZM的工作室
好消息 需要转发,今天 10:46 来自网页    ,1,是谁呀嘻
家里真豪华,今天 10:46 来自网页    ,0,Cup猛
现在为了抹黑中国人，西方真是什么办法都能想出来,今天 10:45 来自网页    ,0,寻梦的凡人
我他妈,今天 10:45 来自网页    ,0,小杨小杨考试不凉·
相信孙杨，加油,今天 10:45 来自网页    ,0,放过孩子气
为什么要那么针对我们中国呢 我们谦和不是我们好欺负啊  也不是第一次这种大型运动会对我们中国判定不公了 为什么还要这样,今天 10:45 来自网页    ,0,我们重头来过
可以看看王骁的视频，这两个“国际机构”就他妈是替欧美擦屁股的，孙杨挑战还战胜了白皮猪，这些人不就急眼了,今天 10:45 来自网页    ,0,王子昭昭
房子好好,今天 10:44 来自网页    ,0,小杰瑞上灯台
国内的媒体真的是不客观，参考香港,今天 10:44 来自网页    ,0,小小小小小小小袁a
现在骂霍顿还有赞吗？,今天 10:44 来自网页    ,0,白日梦想家III
只能说孙杨倒霉，成了中美对抗下在运动圈被西方针对的对象，还好自身很硬,今天 10:44 来自网页    ,0,幻象天堂sky
太惨了孙杨,今天 10:44 来自网页    ,0,做小困的创口贴
一直各种诋毁 摧残辛苦付出的运动员！邪恶之心昭昭,今天 10:44 来自网页    ,0,拉嘟慕卡卡
事实证明，尽管你有钱了，你有武器了，但你不把他们打怕了，就别想让他们服了,今天 10:43 来自网页    ,0,你的昵称已不可使用
那些所谓理智的大V说孙杨可以处理的更好的大V呢？当初竟然蹭了热度，现在要点脸不要装死，滚出来道歉,今天 10:43 来自网页    ,0,nonono糖
整个西方世界都对中国充满敌意，我们不必这样下去了，直接联合俄罗斯，建立华约军事组织,今天 10:43 来自网页    ,0,你说话不穿裤子
简直了，这么正常的事情却被诬陷一年多！支持孙杨！孙杨加油！,今天 10:43 来自网页    ,0,宁九夏
在程序不合法，人员无资质的时候当然不能接受检测。无法保证过程及结果的真实性，保卫自己的权益没有错。,今天 10:43 来自网页    ,0,ylqcgft
视频就是铁证，没有职业道德的兼职主检官不但违规检测还撒谎造谣，诬陷孙杨。WADA和IDTM违反规定在先，还将本应保密的文件透露给澳媒，两次听证几个检测人员均不敢出庭，漏洞百出，其心可诛！,今天 10:43 来自网页    ,1,迟迟sunshine
有一说一，孙杨他家真大啊,今天 10:43 来自网页    ,0,XIaoXIAXX
还孙杨清白！！！！！,今天 10:42 来自网页    ,0,檀鹿__vv
孙杨加油,今天 10:42 来自网页    ,0,Roui_
白的黑不了，那些造谣的人可以原地爆炸了。,今天 10:42 来自网页    ,0,调音师大boss
孙杨加油,今天 10:42 来自网页    ,0,花落东亭
孙杨遭受了不公平的待遇身心收到伤害巨大影响在世锦赛上又拿到了2枚金牌，真是太牛逼了。你说外国人能不气，气死他们哈哈,今天 10:42 来自网页    ,1,浩浩之王是大神
原因就是他是中国人，他拥有超过西方人的能力，他们害怕他！值得骄傲也也很心痛，中国不争霸不称霸，凭什么各方面都要受到所有人的阻挠和阴谋？,今天 10:42 来自网页    ,0,你的昵称已不可使用
有些用心真的其心可诛,今天 10:42 来自网页    ,0,开心健康每一天_95834
吃像太难看 我们提供那么多证据 居然还被造谣 体育精神对他们来说简直是笑话！,今天 10:41 来自网页    ,0,四海八荒小挖女帝
那几个还是中国人，这么害孙杨，真是缺德到家了。,今天 10:41 来自网页    ,0,19asparagus
孙杨加油,今天 10:41 来自网页    ,0,StoreJ
锤他们就完了,今天 10:41 来自网页    ,1,嘟得乐得嘟
转发微博,今天 10:40 来自网页    ,0,曦贞
守得云开见月明,今天 10:40 来自网页    ,0,傻妞30549
一个运动员想要发展成为孙杨这个级别的，需要付出的努力和汗水是常人无法想象的，在赛场人赢不过就使用这种下流手段，臭不要脸,今天 10:40 来自网页    ,2,LL家的小海豚
实锤,今天 10:39 来自网页    ,1,摩卡格子
孙杨的家好大啊,今天 10:39 来自网页    ,1,雪饼更好吃
一个建筑工人的诚实都比这些官员好,今天 10:39 来自网页    ,1,双子Lle
一个建筑工人的诚实都比这些官员好,今天 10:39 来自网页    ,1,双子Lle
 ,今天 10:38 来自网页    ,1,羊宝宝328
支持大白杨,今天 10:38 来自网页    ,0,唯蕙
转发微博,今天 10:38 来自网页    ,0,呆萌的Luffy
这还看不懂吗？实力上不如人就想用歪门邪道整人 ！,今天 10:38 来自网页    ,1,cmHana
为什么里面写了监控视频曝光？这明明是手机拍的啊……谁用手机拍的？当时那四个人其中一个吗？去工作可以这样随便拍人家家吗？,今天 10:38 来自网页    ,0,想不通继续的意义
澳洲那个跪族还跪着吗,今天 10:37 来自网页    ,1,月半小咪喵
孙杨也太委屈了吧 辛辛苦苦训练还得处理这些乱七八糟的事  大白杨冲鸭！,今天 10:37 来自网页    ,2,Man帅Man帅的V小v嗷-
家里真大,今天 10:37 来自网页    ,2,F-小红
权你🐎的威,今天 10:37 来自网页    ,1,娄某某-
孙杨加油！那些小人…,今天 10:37 来自网页    ,1,琪i琪i
欧美人对待我国一向如此,今天 10:37 来自网页    ,1,夏日森林丶鹿鸣其间
房子真tm的豪华啊！,今天 10:37 来自网页    ,0,Sunrise的日记本
烦人 一天到晚找孙杨事，,今天 10:37 来自网页    ,1,一尚一梺
正义或许会迟到，但绝不会缺席🔨,今天 10:36 来自网页    ,0,一颗猕猴桃ss
那几个污蔑孙杨的不要脸的世界冠军快出来打脸,今天 10:36 来自网页    ,2,神秘花园里的小粽子
没有几千万，这种豪宅拿不下来，真是豪华,今天 10:36 来自网页    ,0,吴富涛
从这件事出来就从未怀疑过大白杨，值得我们中国人骄傲的大白杨，纸是包不住火的，真相总会浮出水面,今天 10:36 来自网页    ,1,ShashassssssZ
有点不合时宜…但是还是像小声说话：孙杨穿西装好帅,今天 10:35 来自网页    ,4,Fyfdfjtviyig
我就想知道哪几个检测人员是哪的。中国人不帮中国人？,今天 10:35 来自网页    ,0,-李嘻嘻嘻-
真是豪华啊,今天 10:35 来自网页    ,0,吴富涛
就这样，外媒还在那里乱吠，这检测的几个女的脑子有坑吧 走狗,今天 10:35 来自网页    ,1,兔纸咩
从公开听证会以后就铁站边孙杨了，孙杨说的每一条都有理有据，反观对方就是撒泼耍赖，现在视频有了，石锤了吧,今天 10:35 来自网页    ,2,馅儿饼嘿
原谅我 孙杨家好大  柠檬围绕着我,今天 10:34 来自网页    ,0,小黑兔的小白兔的小乌龟
垃圾，看孙杨实力强就各种毁,今天 10:34 来自网页    ,1,老薛家的葡萄
哇塞，他家真是大,今天 10:34 来自网页    ,1,April飞
私闯民宅,今天 10:34 来自网页    ,0,阿飞的小蝴蝶_MM
明摆着就是想搞孙杨,今天 10:33 来自网页    ,2,种花家的白牙兔
整个事件看下来真的就是一场闹剧，心疼孙杨,今天 10:33 来自网页    ,2,sylvia要自律
没见过就要去别人家里看一下本人。全世界那么多人口，是不是都可以打着检测的名义都去看看他。。。。还好有视频不然跳进黄河都洗不清。,今天 10:33 来自网页    ,2,傲娇的样子19
大白杨！！！相信你，强者无敌！,今天 10:33 来自网页    ,0,李李李大壳
这是明摆着欺负孙杨！影响孙杨备战东京奥运啊！！！,今天 10:33 来自网页    ,5,樊振东皮紧一紧
他家真的很大,今天 10:33 来自网页    ,0,南门无雪
支持孙杨,今天 10:33 来自网页    ,0,一个不走心的菇娘
之前造谣孙杨那些人呢 打脸了吧 为了国家争光的人被你们那样说,今天 10:32 来自网页    ,2,调皮鬼糖豆先生
支持孙杨,今天 10:32 来自网页    ,0,难道非要起名字吗
垃圾,今天 10:32 来自网页    ,0,七分之一之七
孙杨家好大哈哈哈,今天 10:31 来自网页    ,0,小胖花
支持孙杨要求wada及idtm这些污蔑过孙杨的所谓国际权威机构公开道歉，并且要索赔！,今天 10:31 来自网页    ,1,叶晓宇66
孙杨太南了，因为是天才 就遭受各种嫉妒陷害 ,今天 10:31 来自网页    ,2,Elaine小昕昕
 ,今天 10:31 来自网页    ,0,万万0714
 好冤哦,今天 10:30 来自网页    ,0,xkai_jess
画面并不完整 实际上，如果不是解说，根本看不出什么来！而解说，也只是一面之词,今天 10:30 来自网页    ,2,扯蛋蛋蛋挞
